
iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DEU,Europe,Germany,2022-09-21,32828524.0,58329.0,34770.571,152249.0,91.0,57.571,393769.785,699.642,417.064,1826.188,1.092,0.691,1.2,706.0,8.468,,,637.0,7.641,5345.0,64.112,,,,,,,,,,185412280.0,64807189.0,63488501.0,59395802.0,59151.0,36033.0,222.4,77.73,76.15,71.24,432.0,600.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-09-22,32882327.0,53803.0,36333.0,152340.0,91.0,61.714,394415.139,645.353,435.805,1827.28,1.092,0.74,1.21,713.0,8.552,,,665.0,7.977,5778.0,69.306,,,,,,,,,,185477787.0,64808032.0,63489804.0,59458567.0,65507.0,37464.0,222.48,77.74,76.15,71.32,449.0,595.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-09-23,32931786.0,49459.0,37781.571,152413.0,73.0,65.143,395008.387,593.248,453.18,1828.155,0.876,0.781,1.23,730.0,8.756,,,671.0,8.048,6133.0,73.564,,,,,,,,,,185528896.0,64808743.0,63490935.0,59507117.0,51109.0,38381.0,222.54,77.74,76.16,71.38,460.0,583.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-09-24,32979912.0,48126.0,39662.571,152496.0,83.0,69.429,395585.646,577.259,475.742,1829.151,0.996,0.833,1.26,716.0,8.588,,,699.0,8.384,6537.0,78.41,,,,,,,,,,185543018.0,64809107.0,63491525.0,59519739.0,14122.0,38605.0,222.55,77.74,76.16,71.39,463.0,590.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-09-25,32993560.0,13648.0,40453.0,152530.0,34.0,72.571,395749.35,163.704,485.223,1829.559,0.408,0.87,1.29,730.0,8.756,,,747.0,8.96,6691.0,80.257,,,,,,,,,,185548182.0,64809259.0,63491708.0,59524450.0,5164.0,38857.0,222.56,77.74,76.16,71.4,466.0,598.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,128080.516,4.85,12.35,1536.2932
DEU,Europe,Germany,2022-09-26,33001845.0,8285.0,40934.143,152554.0,24.0,73.857,395848.727,99.376,490.995,1829.846,0.288,0.886,1.33,789.0,9.464,,,791.0,9.488,6842.0,82.068,,,,,,,,,,185580246.0,64809957.0,63492438.0,59554360.0,32064.0,40055.0,222.6,77.74,76.16,71.43,480.0,613.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-09-27,33083043.0,81198.0,44692.571,152746.0,192.0,84.0,396822.676,973.949,536.076,1832.149,2.303,1.008,1.36,850.0,10.196,,,817.0,9.8,7864.0,94.327,,,,,,,,,,185657282.0,64810816.0,63493647.0,59627519.0,77036.0,43450.0,222.69,77.74,76.16,71.52,521.0,638.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-09-28,33183209.0,100166.0,50669.286,152913.0,167.0,94.857,398024.142,1201.466,607.765,1834.152,2.003,1.138,1.36,861.0,10.327,,,885.0,10.615,8875.0,106.453,,,,,,,,,,185744451.0,64811949.0,63495276.0,59708679.0,87169.0,47453.0,222.8,77.74,76.16,71.62,569.0,680.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-09-29,33275609.0,92400.0,56183.143,153075.0,162.0,105.0,399132.456,1108.314,673.902,1836.096,1.943,1.259,1.35,889.0,10.663,,,940.0,11.275,9546.0,114.502,,,,,,,,,,185845911.0,64812936.0,63497119.0,59803881.0,101460.0,52589.0,222.92,77.74,76.16,71.73,631.0,701.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-09-30,33354081.0,78472.0,60327.857,153229.0,154.0,116.571,400073.708,941.252,723.617,1837.943,1.847,1.398,1.34,918.0,11.011,,,992.0,11.899,10262.0,123.09,,,,,,,,,,185932640.0,64813872.0,63498674.0,59884180.0,86729.0,57678.0,223.02,77.74,76.17,71.83,692.0,733.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-01,33428262.0,74181.0,64050.0,153358.0,129.0,123.143,400963.49,889.782,768.263,1839.49,1.547,1.477,1.32,948.0,11.371,,,1037.0,12.439,10859.0,130.251,,,,,,,,,,185960282.0,64814239.0,63499296.0,59908387.0,27642.0,59609.0,223.05,77.74,76.17,71.86,715.0,733.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-02,33449193.0,20931.0,65090.429,153398.0,40.0,124.0,401214.552,251.062,780.743,1839.97,0.48,1.487,1.31,996.0,11.947,,,1035.0,12.415,10968.0,131.558,,,,,,,,,,185966975.0,64814412.0,63499666.0,59914056.0,6693.0,59828.0,223.06,77.74,76.17,71.87,718.0,736.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,131315.92,4.94,18.9,1575.1011
DEU,Europe,Germany,2022-10-03,33460698.0,11505.0,65550.429,153428.0,30.0,124.857,401352.551,138.0,786.261,1840.33,0.36,1.498,1.31,1049.0,12.582,,,1126.0,13.506,11119.0,133.37,,,,,,,,,,185976141.0,64814694.0,63500039.0,59922174.0,9166.0,56556.0,223.07,77.74,76.17,71.88,678.0,677.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-04,33475288.0,14590.0,56035.0,153486.0,58.0,105.714,401527.555,175.003,672.126,1841.025,0.696,1.268,1.37,1214.0,14.562,,,1244.0,14.921,9294.0,111.479,,,,,,,,,,186046768.0,64815528.0,63501211.0,59982331.0,70627.0,55641.0,223.16,77.74,76.17,71.95,667.0,673.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-05,33602490.0,127202.0,59897.286,153853.0,367.0,134.286,403053.31,1525.756,718.453,1845.428,4.402,1.611,1.44,1311.0,15.725,,,1340.0,16.073,11689.0,140.207,,,,,,,,,,186148908.0,64816655.0,63502471.0,60068503.0,102140.0,57780.0,223.28,77.75,76.17,72.05,693.0,672.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-06,33752807.0,150317.0,68171.143,154145.0,292.0,152.857,404856.325,1803.014,817.695,1848.93,3.502,1.833,1.48,1364.0,16.361,,,1399.0,16.781,13195.0,158.271,,,,,,,,,,186269821.0,64817873.0,63503773.0,60171070.0,120913.0,60559.0,223.43,77.75,76.17,72.17,726.0,705.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-07,33895575.0,142768.0,77356.286,154411.0,266.0,168.857,406568.79,1712.466,927.869,1852.121,3.191,2.025,1.48,1385.0,16.613,,,1466.0,17.584,14268.0,171.141,,,,,,,,,,186376100.0,64819186.0,63505183.0,60261288.0,106279.0,63351.0,223.55,77.75,76.17,72.28,760.0,759.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-08,34011117.0,115542.0,83265.0,154605.0,194.0,178.143,407954.687,1385.897,998.742,1854.448,2.327,2.137,1.44,1425.0,17.093,,,1495.0,17.932,14967.0,179.525,,,,,,,,,,186407598.0,64819612.0,63505714.0,60287884.0,31498.0,63902.0,223.59,77.75,76.17,72.31,766.0,768.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-09,34037757.0,26640.0,84080.571,154658.0,53.0,180.0,408274.227,319.54,1008.525,1855.083,0.636,2.159,1.4,1477.0,17.716,,,1621.0,19.443,15132.0,181.504,,,,,,,,,,186416466.0,64819875.0,63505970.0,60295147.0,8868.0,64213.0,223.6,77.75,76.17,72.32,770.0,780.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,134602.33,5.04,19.01,1614.5206
DEU,Europe,Germany,2022-10-10,34054748.0,16991.0,84864.286,154712.0,54.0,183.429,408478.03,203.803,1017.925,1855.731,0.648,2.2,1.38,1606.0,19.264,,,1671.0,20.043,15244.0,182.848,,,,,,,,,,186475589.0,64820531.0,63506767.0,60344504.0,59123.0,71350.0,223.67,77.75,76.17,72.38,856.0,834.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-11,34199399.0,144651.0,103444.429,155091.0,379.0,229.286,410213.082,1735.052,1240.79,1860.277,4.546,2.75,1.33,1661.0,19.923,,,1653.0,19.827,19157.0,229.783,,,,,,,,,,186590769.0,64821482.0,63507778.0,60441729.0,115180.0,77714.0,223.81,77.75,76.18,72.5,932.0,851.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-12,34342909.0,143510.0,105774.143,155384.0,293.0,218.714,411934.448,1721.366,1268.734,1863.792,3.514,2.623,1.27,1669.0,20.019,,,1673.0,20.067,17970.0,215.546,,,,,,,,,,186715665.0,64822619.0,63508887.0,60546512.0,124896.0,80965.0,223.96,77.75,76.18,72.62,971.0,852.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-13,34467298.0,124389.0,102070.143,155663.0,279.0,216.857,413426.462,1492.014,1224.305,1867.138,3.347,2.601,1.22,1712.0,20.535,,,1692.0,20.295,17753.0,212.943,,,,,,,,,,186861310.0,64823771.0,63510138.0,60669138.0,145645.0,84498.0,224.14,77.75,76.18,72.77,1014.0,843.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-14,34573515.0,106217.0,96848.571,155942.0,279.0,218.714,414700.508,1274.046,1161.674,1870.485,3.347,2.623,1.17,1685.0,20.211,,,1685.0,20.211,17702.0,212.331,,,,,,,,,,186988423.0,64825471.0,63511227.0,60774573.0,127113.0,87475.0,224.29,77.76,76.18,72.9,1049.0,898.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-15,34664504.0,90989.0,93341.0,156159.0,217.0,222.0,415791.898,1091.39,1119.602,1873.087,2.603,2.663,1.14,1656.0,19.863,,,1717.0,20.595,17887.0,214.55,,,,,,,,,,187029622.0,64825964.0,63511792.0,60809463.0,41199.0,88861.0,224.34,77.76,76.18,72.94,1066.0,907.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-16,34686563.0,22059.0,92686.571,156213.0,54.0,222.143,416056.49,264.592,1111.752,1873.735,0.648,2.665,1.11,1705.0,20.451,,,1678.0,20.127,17921.0,214.958,,,,,,,,,,187041154.0,64826131.0,63511989.0,60819127.0,11532.0,89241.0,224.35,77.76,76.18,72.95,1070.0,894.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,138385.53,5.14,21.06,1659.8992
DEU,Europe,Germany,2022-10-17,34699758.0,13195.0,92144.286,156263.0,50.0,221.571,416214.761,158.271,1105.247,1874.335,0.6,2.658,1.07,1786.0,21.423,,,1682.0,20.175,17921.0,214.958,,,,,,,,,,187111709.0,64826717.0,63512630.0,60877850.0,70555.0,90874.0,224.44,77.76,76.18,73.02,1090.0,884.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-18,34826474.0,126716.0,89582.143,156647.0,384.0,222.286,417734.687,1519.926,1074.515,1878.941,4.606,2.666,1.04,1842.0,22.094,,,1677.0,20.115,18102.0,217.129,,,,,,,,,,187245453.0,64827574.0,63513652.0,60987401.0,133744.0,93526.0,224.6,77.76,76.18,73.15,1122.0,870.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-19,34954776.0,128302.0,87409.571,156961.0,314.0,225.286,419273.637,1538.95,1048.456,1882.707,3.766,2.702,1.01,1821.0,21.842,,,1640.0,19.671,18284.0,219.312,,,,,,,,,,187390631.0,64828765.0,63514845.0,61107781.0,145178.0,96424.0,224.77,77.76,76.18,73.3,1157.0,878.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-20,35061119.0,106343.0,84831.571,157209.0,248.0,220.857,420549.194,1275.557,1017.533,1885.682,2.975,2.649,0.97,1812.0,21.734,,,1643.0,19.707,17735.0,212.727,,,,,,,,,,187536560.0,64829800.0,63515885.0,61231639.0,145929.0,96464.0,224.95,77.76,76.19,73.45,1157.0,861.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-21,35145724.0,84605.0,81744.143,157432.0,223.0,212.857,421564.009,1014.815,980.5,1888.357,2.675,2.553,0.95,1762.0,21.135,,,1636.0,19.623,17284.0,207.317,,,,,,,,,,187671826.0,64831071.0,63516956.0,61343451.0,135266.0,97629.0,225.11,77.76,76.19,73.58,1171.0,800.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-22,35215986.0,70262.0,78783.143,157630.0,198.0,210.143,422406.784,842.775,944.984,1890.732,2.375,2.521,0.93,1752.0,21.015,,,1600.0,19.192,16784.0,201.32,,,,,,,,,,187711206.0,64831444.0,63517330.0,61376285.0,39380.0,97369.0,225.15,77.76,76.19,73.62,1168.0,783.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-23,35232985.0,16999.0,78060.286,157669.0,39.0,208.0,422610.683,203.899,936.313,1891.2,0.468,2.495,0.9,1741.0,20.883,,,1587.0,19.036,16633.0,199.509,,,,,,,,,,187720696.0,64831501.0,63517417.0,61384005.0,9490.0,97077.0,225.17,77.76,76.19,73.63,1164.0,767.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,142308.94,5.25,21.96,1706.9595
DEU,Europe,Germany,2022-10-24,35243567.0,10582.0,77687.0,157732.0,63.0,209.857,422737.611,126.928,931.836,1891.955,0.756,2.517,0.88,1774.0,21.279,,,1518.0,18.208,16535.0,198.333,,,,,,,,,,187808992.0,64832351.0,63518001.0,61453634.0,88296.0,99612.0,225.27,77.76,76.19,73.71,1195.0,805.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-25,35335990.0,92423.0,72788.0,158056.0,324.0,201.286,423846.201,1108.59,873.074,1895.841,3.886,2.414,0.85,1773.0,21.267,,,1514.0,18.16,15363.0,184.275,,,,,,,,,,187941341.0,64833195.0,63518929.0,61560798.0,132349.0,99413.0,225.43,77.77,76.19,73.84,1192.0,803.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-26,35427277.0,91287.0,67500.143,158244.0,188.0,183.286,424941.166,1094.964,809.647,1898.096,2.255,2.198,0.82,1727.0,20.715,,,1500.0,17.992,14253.0,170.961,,,,,,,,,,188055620.0,64834171.0,63519746.0,61656996.0,114279.0,94998.0,225.57,77.77,76.19,73.96,1139.0,772.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-27,35497121.0,69844.0,62286.0,158415.0,171.0,172.286,425778.927,837.761,747.105,1900.148,2.051,2.067,0.79,1685.0,20.211,,,1451.0,17.404,13566.0,162.721,,,,,,,,,,188216422.0,64835119.0,63520901.0,61787018.0,160802.0,97123.0,225.76,77.77,76.19,74.11,1165.0,760.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-28,35553308.0,56187.0,58226.286,158567.0,152.0,162.143,426452.876,673.949,698.409,1901.971,1.823,1.945,0.78,1643.0,19.707,,,1415.0,16.973,12922.0,154.996,,,,,,,,,,188337450.0,64836545.0,63521884.0,61884785.0,121028.0,95089.0,225.91,77.77,76.19,74.23,1141.0,782.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-29,35599129.0,45821.0,54734.714,158701.0,134.0,153.0,427002.487,549.611,656.529,1903.578,1.607,1.835,0.77,1592.0,19.096,,,1399.0,16.781,12261.0,147.068,,,,,,,,,,188367475.0,64836917.0,63522230.0,61909073.0,30025.0,93753.0,225.94,77.77,76.19,74.26,1125.0,782.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-10-30,35609753.0,10624.0,53824.0,158735.0,34.0,152.286,427129.919,127.432,645.605,1903.986,0.408,1.827,0.75,1585.0,19.012,,,1338.0,16.049,12088.0,144.992,,,,,,,,,,188374533.0,64836955.0,63522300.0,61914671.0,7058.0,93405.0,225.95,77.77,76.19,74.27,1120.0,779.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,145814.34,5.35,19.6,1749.006
DEU,Europe,Germany,2022-10-31,35617477.0,7724.0,53415.714,158776.0,41.0,149.143,427222.566,92.647,640.708,1904.478,0.492,1.789,0.73,1584.0,19.0,,,1266.0,15.185,11956.0,143.409,,,,,,,,,,188411647.0,64837302.0,63522661.0,61944028.0,37114.0,86094.0,225.99,77.77,76.19,74.3,1033.0,707.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-01,35659153.0,41676.0,46166.143,158906.0,130.0,121.429,427722.459,499.893,553.751,1906.037,1.559,1.457,0.71,1583.0,18.988,,,1225.0,14.694,10054.0,120.595,,,,,,,,,,188465022.0,64837783.0,63523177.0,61987306.0,53375.0,74812.0,226.06,77.77,76.19,74.35,897.0,655.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-02,35697170.0,38017.0,38556.143,159046.0,140.0,114.571,428178.464,456.004,462.471,1907.716,1.679,1.374,0.71,1557.0,18.676,,,1154.0,13.842,9119.0,109.38,,,,,,,,,,188575476.0,64838620.0,63524079.0,62075273.0,110454.0,74265.0,226.19,77.77,76.2,74.46,891.0,636.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-03,35761469.0,64299.0,37764.0,159201.0,155.0,112.286,428949.714,771.25,452.97,1909.575,1.859,1.347,0.75,1485.0,17.812,,,1091.0,13.086,9204.0,110.4,,,,,,,,,,188720177.0,64839740.0,63525298.0,62190189.0,144701.0,71965.0,226.37,77.77,76.2,74.6,863.0,660.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-04,35810313.0,48844.0,36715.0,159313.0,112.0,106.571,429535.585,585.871,440.387,1910.919,1.343,1.278,0.77,1418.0,17.009,,,1047.0,12.558,8971.0,107.605,,,,,,,,,,188828734.0,64840645.0,63526237.0,62276461.0,108557.0,70183.0,226.5,77.77,76.2,74.7,842.0,586.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-05,35847946.0,37633.0,35545.286,159422.0,109.0,103.0,429986.983,451.398,426.357,1912.226,1.307,1.235,0.78,1349.0,16.181,,,1020.0,12.235,8793.0,105.47,,,,,,,,,,188854131.0,64840973.0,63526643.0,62296669.0,25397.0,69522.0,226.53,77.78,76.2,74.72,834.0,579.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-06,35856336.0,8390.0,35226.143,159446.0,24.0,101.571,430087.619,100.636,422.529,1912.514,0.288,1.218,0.78,1343.0,16.109,,,1030.0,12.355,8786.0,105.386,,,,,,,,,,188861717.0,64841084.0,63526754.0,62303050.0,7586.0,69598.0,226.53,77.78,76.2,74.73,835.0,590.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,147904.94,5.39,11.74,1774.082
DEU,Europe,Germany,2022-11-07,35861068.0,4732.0,34798.714,159472.0,26.0,99.429,430144.378,56.759,417.402,1912.826,0.312,1.193,0.77,1311.0,15.725,,,1023.0,12.271,8676.0,104.066,,,,,,,,,,188920657.0,64841593.0,63527217.0,62350060.0,58940.0,72716.0,226.61,77.78,76.2,74.79,872.0,613.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-08,35911573.0,50505.0,36060.0,159655.0,183.0,107.0,430750.173,605.795,432.531,1915.021,2.195,1.283,0.77,1287.0,15.437,,,944.0,11.323,9076.0,108.864,,,,,,,,,,189055696.0,64842875.0,63528212.0,62455853.0,135039.0,84382.0,226.77,77.78,76.2,74.91,1012.0,727.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-09,35957265.0,45692.0,37156.429,159761.0,106.0,102.143,431298.237,548.064,445.682,1916.293,1.271,1.225,0.76,1222.0,14.658,,,925.0,11.095,9003.0,107.989,,,,,,,,,,189188721.0,64843844.0,63529013.0,62560702.0,133025.0,87606.0,226.93,77.78,76.2,75.04,1051.0,746.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-10,35994178.0,36913.0,33244.143,159876.0,115.0,96.429,431740.999,442.762,398.755,1917.672,1.379,1.157,0.76,1189.0,14.262,,,908.0,10.891,8240.0,98.837,,,,,,,,,,189332840.0,64845052.0,63529963.0,62674220.0,144119.0,87523.0,227.1,77.78,76.2,75.18,1050.0,759.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-11,36025218.0,31040.0,30700.714,159964.0,88.0,93.0,432113.316,372.317,368.247,1918.727,1.056,1.116,0.77,1140.0,13.674,,,919.0,11.023,7803.0,93.595,,,,,,,,,,189444318.0,64845833.0,63530844.0,62762153.0,111478.0,87941.0,227.23,77.78,76.2,75.28,1055.0,741.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-12,36052506.0,27288.0,29222.857,160054.0,90.0,90.286,432440.628,327.313,350.521,1919.807,1.08,1.083,0.78,1124.0,13.482,,,889.0,10.663,7607.0,91.244,,,,,,,,,,189468413.0,64846075.0,63531118.0,62781385.0,24095.0,87755.0,227.26,77.78,76.2,75.3,1053.0,729.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,,,,
DEU,Europe,Germany,2022-11-13,36058640.0,6134.0,28900.571,160079.0,25.0,90.429,432514.204,73.576,346.655,1920.107,0.3,1.085,0.79,1079.0,12.942,,,858.0,10.291,7493.0,89.877,,,,,,,,,,189476099.0,64846150.0,63531208.0,62787499.0,7686.0,87769.0,227.27,77.78,76.2,75.31,1053.0,724.0,0.001,11.11,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83369840.0,149778.53,5.42,10.28,1796.5553
